annotator_id,sim_rating,id1,id2
3748351,1, 3071, 72281
3748350,0, 235, 11068
3748348,0, 30582, 22822
3748350,1, 62264, 76479
3748353,0, 25639, 37194
3748346,0, 34119, 8851
3748350,0, 19929, 37194
3748351,1, 31841, 55236
3748350,0, 76075, 48594
3748350,0, 6632, 48594
3748348,1, 8851, 24450
3748351,0, 16872, 12476
3748352,1, 27446, 14975
3748342,0, 19354, 55236
3748346,0, 35331, 52438
3748351,0, 7727, 46366
3748345,3, 5439, 52438
3748354,1, 11068, 37194
3748350,5, 31841, 31722
3748351,0, 66730, 31841
3748350,2, 33902, 10052
3748348,4, 5088, 8719
3748346,0, 69790, 36132
3748353,1, 7727, 55236
3748350,3, 27790, 7727
3748348,0, 69790, 66730
3748345,0, 37741, 19354
3748350,1, 48054, 24450
3747488,1, 26165, 9975
3748352,2, 25639, 72281
3748346,0, 28616, 55093
3748348,2, 69790, 48594
3748345,0, 15357, 6632
3748354,3, 36132, 38000
3748350,2, 3071, 48594
3748350,0, 28437, 55093
3748345,3, 235, 19929
3748354,4, 25639, 29590
3748348,1, 36132, 7291
3748346,0, 30582, 14975
3748352,1, 19354, 2134
3748350,3, 27790, 8863
3748351,1, 8851, 12476
3748343,3, 72281, 37194
3748345,0, 33088, 12476
3748343,1, 21227, 59899
3748346,0, 55093, 10052
3748350,4, 24369, 72281
3748354,3, 37485, 26165
3748343,2, 32204, 8719
3748348,3, 25639, 22840
3748353,0, 8851, 14975
3748343,1, 33902, 14975
3748351,0, 235, 36132
3748343,3, 62264, 3071
3748352,2, 37741, 25639
3748343,2, 37461, 1868
3748348,4, 37416, 52438
3748351,0, 28616, 46366
3748343,4, 31722, 16872
3748345,2, 8842, 25639
3748343,3, 22840, 11068
3748353,0, 29094, 25047
3748343,3, 55093, 11068
3748354,0, 29094, 69868
3748352,0, 35331, 10052
3748345,0, 31841, 10842
3748351,1, 48054, 31841
3748343,4, 34119, 12971
3748343,1, 16987, 14975
3748350,2, 62264, 12476
3748351,0, 48054, 21856
3748345,0, 2134, 25047
3748348,0, 12971, 69868
3748352,0, 32204, 19354
3748343,3, 1868, 235
3748357,0, 22840, 29590
3748346,2, 25639, 9975
3748343,3, 3348, 14975
3748348,0, 2134, 25047
3748343,3, 37416, 6632
3748350,2, 28437, 3071
3748352,0, 3071, 29590
3748348,0, 235, 26165
3748343,1, 35331, 59899
3748354,3, 30582, 76479
3748350,4, 16872, 22840
3748343,0, 1868, 34125
3748353,2, 16872, 2134
3748346,0, 22822, 55236
3748357,1, 14251, 36132
3748343,1, 32204, 26165
3748343,2, 3348, 31841
3748345,2, 11142, 38000
3748350,5, 235, 2134
3748352,2, 235, 69868
3748346,0, 37844, 36583
3748343,2, 9975, 37194
3748353,0, 7727, 48594
3748345,0, 33088, 72281
3748348,0, 48054, 16987
3748357,2, 27790, 52438
3748354,1, 62264, 37194
3748343,2, 14251, 36132
3748343,0, 29590, 19929
3748343,1, 8851, 24369
3748345,3, 52438, 22822
3748350,3, 37741, 8851
3748352,0, 37485, 55093
3748346,0, 16872, 37194
3748351,1, 28616, 76075
3748343,1, 48054, 37844
3748343,0, 55093, 21227
3748353,1, 14251, 14975
3748350,0, 55093, 27446
3748343,1, 48054, 52438
3748358,0, 34125, 2134
3748343,1, 3071, 15357
3748346,0, 76479, 25047
3748343,1, 26165, 22822
3748348,0, 1868, 6632
3748353,0, 8842, 26165
3748351,0, 27446, 15357
3748352,1, 37485, 11068
3748343,0, 46366, 34125
3748354,3, 5439, 29590
3748345,0, 14251, 31722
3748343,1, 76075, 11068
3748343,2, 12971, 2134
3748354,0, 3071, 46366
3748353,1, 8851, 36583
3748343,3, 33902, 8851
3748343,2, 1868, 12476
3748348,0, 8842, 19354
3748351,0, 31841, 36132
3748345,1, 28437, 37194
3748346,0, 3348, 8851
3748358,0, 9975, 69868
3748343,2, 16872, 7291
3748352,1, 55236, 36583
3748350,3, 31722, 14975
3748345,0, 8851, 6632
3748354,0, 10842, 36583
3748353,0, 69790, 62264
3748348,2, 19929, 11142
3748345,4, 1868, 16872
3748343,2, 27790, 22822
3748350,4, 235, 9975
3748348,0, 66730, 8851
3748343,2, 33902, 62264
3748346,0, 66730, 11068
3748352,1, 62264, 11068
3748343,2, 3348, 22822
3748353,0, 5088, 52438
3748358,2, 1868, 9975
3748343,2, 29094, 12971
3748354,0, 16987, 62264
3748343,2, 27446, 48594
3748343,2, 30582, 7727
3748350,5, 62264, 72281
3748343,2, 8842, 22840
3748346,0, 5088, 48594
3748348,0, 8851, 52438
3748343,2, 8851, 37194
3748353,0, 76479, 19929
3748343,2, 37461, 12971
3748358,1, 76075, 6632
3748352,1, 29094, 76479
3748343,1, 7291, 25047
3748359,0, 37741, 22840
3748343,2, 34119, 72281
3748358,0, 69790, 59899
3748348,0, 16872, 21856
3748350,3, 8842, 7727
3748343,2, 36132, 10052
3748354,0, 31722, 72281
3748343,2, 15357, 37194
3748346,3, 22822, 14975
3748353,0, 38000, 25047
3748345,0, 37485, 27446
3748343,1, 37485, 33902
3748348,3, 69790, 8842
3748354,0, 55093, 34119
3748359,0, 22822, 11068
3748343,0, 27790, 5088
3748353,0, 14251, 26165
3748350,0, 37461, 31722
3748343,0, 59899, 25047
3748348,1, 76075, 55236
3748359,0, 59899, 25047
3748343,0, 8863, 9975
3748352,1, 12971, 48594
3748358,2, 26165, 25047
3748343,1, 28616, 37844
3748350,0, 16872, 69868
3748345,3, 3071, 22822
3748343,0, 21227, 46366
3747488,2, 62264, 24369
3748343,1, 30582, 8863
3748359,0, 55093, 34119
3748348,0, 15357, 12971
3748346,0, 31841, 62264
3748343,1, 76479, 48594
3748357,2, 37461, 2134
3748350,1, 5439, 21227
3748353,1, 34119, 24369
3748352,0, 28616, 69868
3748343,1, 5439, 37741
3748348,0, 2134, 48594
3748343,0, 26165, 48594
3748350,0, 37844, 6632
3748345,1, 3348, 36583
3748343,0, 1868, 46366
3748343,0, 69790, 48594
3748359,0, 30582, 29590
3748348,1, 8842, 19929
3748343,1, 31722, 27446
3748353,0, 35331, 31722
3748342,1, 33902, 25047
3748356,2, 37416, 37844
3748352,0, 5088, 12971
3748345,3, 29094, 8851
3748346,1, 3348, 31722
3748343,3, 62264, 22822
3748358,0, 24450, 12476
3748343,2, 16987, 35331
3747469,1, 5439, 36132
3748343,0, 55093, 27790
3748342,4, 8851, 22822
3748350,1, 5439, 35331
3748343,3, 37485, 38000
3748360,0, 37416, 37741
3748345,0, 21856, 34125
3748348,0, 48054, 28616
3748353,2, 62264, 8863
3748343,0, 48054, 55093
3748342,0, 16987, 12476
3748352,1, 10052, 37194
3748350,1, 37461, 25639
3748343,0, 28616, 55093
3748356,0, 69790, 11068
3748346,0, 34119, 25047
3748350,4, 29590, 34125
3748343,2, 37416, 16872
3748352,0, 76479, 10052
3748360,0, 25639, 5088
3748343,2, 32204, 72281
3748350,0, 26165, 69868
3748343,1, 14251, 7291
3748342,3, 8842, 7291
3748343,1, 36132, 37194
3748345,1, 15357, 2134
3748343,1, 28616, 55236
3748345,0, 46366, 37194
3748359,0, 28616, 235
3748360,0, 37485, 14975
3748343,2, 37485, 21856
3748346,0, 21227, 25639
3748353,1, 31841, 22822
3748350,5, 1868, 36583
3748343,2, 37741, 10052
3748352,1, 16987, 16872
3748358,2, 34119, 8863
3748343,1, 5439, 33088
3748343,0, 55093, 36132
3748356,0, 21227, 76479
3748350,0, 10842, 11142
3748345,3, 27446, 38000
3748360,0, 14251, 6632
3747469,1, 76479, 38000
3748343,0, 27790, 62264
3748350,0, 11142, 37194
3748348,1, 32204, 52438
3748346,0, 235, 38000
3748343,1, 35331, 25639
3748353,2, 28616, 16872
3748350,4, 37416, 16872
3748343,1, 33902, 2134
3748348,1, 7727, 12476
3748342,0, 69790, 6632
3748360,0, 5088, 24450
3748345,3, 2134, 19929
3748343,0, 3348, 25047
3748356,1, 26165, 14975
3748343,1, 5439, 14975
3748352,1, 12971, 12476
3748350,2, 21227, 9975
3748346,0, 33088, 38000
3748343,1, 10052, 12971
3748345,0, 22822, 6632
3748342,4, 31841, 14975
3748353,2, 16872, 24450
3748350,5, 37741, 34125
3748348,3, 76075, 14975
3748343,2, 235, 36132
3748360,1, 16872, 55236
3748359,0, 37844, 19929
3748343,1, 37844, 14975
3748342,2, 21227, 24369
3748358,0, 27446, 10052
3748343,2, 76075, 24450
3748350,0, 8842, 8719
3748343,2, 31841, 7291
3748360,0, 69790, 16987
3748352,3, 69790, 8863
3748353,2, 29094, 8842
3748350,1, 8851, 24450
3748345,0, 24369, 9975
3748356,4, 37416, 7291
3748346,0, 30582, 38000
3748343,2, 29094, 11068
3747469,0, 37741, 36132
3748343,2, 37461, 59899
3748352,0, 28616, 29590
3748350,2, 33088, 8842
3748343,1, 37485, 48594
3748345,0, 2134, 37194
3748359,0, 48054, 36583
3748343,0, 21856, 6632
3748346,0, 8851, 8719
3748353,2, 76075, 55236
3748343,2, 5439, 36132
3748345,0, 29094, 34125
3748348,1, 76479, 36132
3748358,0, 15357, 55236
3748343,0, 46366, 12476
3748343,2, 69790, 34119
3748343,0, 3348, 69868
3748345,1, 7727, 235
3748343,2, 14975, 19929
3748356,0, 31722, 15357
3748348,3, 14251, 11142
3748343,1, 37461, 22840
3748346,1, 62264, 22840
3748343,1, 33902, 33088
3747469,0, 33088, 26165
3748343,1, 30582, 14975
3748348,0, 24369, 10842
3748352,1, 8851, 21227
3748343,2, 3071, 24450
3748348,0, 3348, 46366
3748346,0, 69790, 37194
3748345,2, 22840, 22822
3748343,2, 32204, 34125
3748358,2, 69790, 3348
3748343,1, 11068, 36583
3748356,1, 62264, 15357
3748343,1, 14251, 16872
3748345,1, 37485, 48054
3748346,0, 16987, 33088
3748352,1, 34119, 11068
3748348,1, 31722, 21227
3748343,2, 76479, 52438
3748345,0, 76479, 8863
3748343,2, 5439, 37844
3748348,0, 37194, 25047
3748356,0, 31841, 69868
3748343,2, 48054, 21227
3748343,2, 33088, 14975
3748358,0, 37741, 10842
3748343,2, 37461, 7291
3748348,0, 5439, 16872
3748346,0, 3348, 48594
3748343,0, 32204, 6632
3748352,0, 16872, 15357
3747469,1, 31722, 36583
3748343,1, 29094, 3071
3748358,0, 16987, 10842
3748343,1, 37485, 37741
3748348,0, 8863, 37194
3748343,1, 16872, 59899
3748343,1, 14975, 38000
3748345,3, 30582, 36132
3748343,1, 10842, 22822
3748356,1, 9975, 11068
3748358,0, 34125, 25047
3748345,0, 26165, 8863
3748343,1, 15357, 22822
3748352,3, 5439, 36583
3748348,0, 33902, 55236
3748362,0, 5439, 24369
3748346,1, 8851, 19354
3748343,0, 66730, 35331
3748345,0, 8842, 29590
3748343,1, 28616, 10052
3748363,0, 66730, 69868
3748343,0, 72281, 25047
3748358,2, 21227, 6632
3748352,0, 33902, 14251
3748348,0, 32204, 24450
3748343,1, 76075, 10842
3748345,1, 29094, 72281
3748362,0, 24450, 69868
3747469,2, 15357, 12476
3748346,3, 22840, 37194
3748343,3, 31841, 11142
3748348,0, 55093, 35331
3748343,0, 33088, 29590
3748345,0, 37416, 21856
3748343,0, 27790, 26165
3748345,0, 29094, 37416
3748343,0, 37741, 26165
3748346,0, 16987, 35331
3748362,3, 31841, 59899
3748348,1, 33088, 24450
3748343,0, 37416, 14975
3748352,2, 30582, 19354
3748343,1, 29094, 7291
3748345,0, 34119, 48594
3748343,3, 37741, 62264
3748348,3, 69790, 9975
3748363,0, 32204, 10052
3748343,2, 19354, 52438
3748358,0, 28616, 37741
3748343,2, 55093, 12971
3748345,0, 37844, 3071
3748343,2, 48054, 12476
3748343,2, 76075, 36132
3748362,3, 8842, 52438
3748352,1, 8842, 10052
3748346,2, 22840, 9975
3748348,0, 37461, 25047
3748363,0, 25639, 7291
3748343,2, 35331, 32204
3748345,0, 36132, 59899
3748352,1, 69790, 25047
3748363,0, 7291, 8719
3748345,0, 3348, 29590
3748358,1, 48054, 55236
3748346,0, 14251, 8863
3748343,1, 72281, 21856
3747469,1, 29094, 48594
3748345,0, 16872, 29590
3748362,0, 3071, 27446
3748343,2, 14251, 8719
3748363,0, 76075, 25639
3748345,0, 37461, 27790
3748346,0, 69790, 3348
3748352,2, 29094, 27446
3748343,2, 37741, 14975
3748358,1, 48054, 30582
3748362,0, 35331, 31841
3748363,0, 12971, 24450
3748346,0, 8842, 29590
3748343,2, 24369, 24450
3748343,2, 16872, 69868
3748343,1, 62264, 59899
3748358,0, 46366, 12971
3748343,1, 8842, 14975
3748363,0, 1868, 19354
3748343,1, 29094, 26165
3748362,5, 37461, 48594
3748343,0, 69790, 235
3748352,2, 9975, 2134
3748343,1, 1868, 7291
3748343,0, 55093, 32204
3748363,0, 5439, 15357
3748362,0, 35331, 10842
3748343,1, 32204, 48594
3748346,0, 5439, 33902
3748363,0, 7727, 2134
3748343,1, 37741, 15357
3748363,0, 48054, 46366
3747469,1, 8719, 37194
3748352,3, 33088, 62264
3748343,1, 34119, 76075
3748363,0, 5439, 12971
3748346,0, 21856, 38000
3748342,0, 66730, 28616
3748362,4, 31841, 36583
3748343,1, 69790, 36132
3748363,0, 48054, 55093
3748362,0, 35331, 25047
3748343,0, 10052, 6632
3748342,4, 31722, 14975
3748363,0, 16987, 34119
3748343,1, 29590, 22822
3748363,0, 66730, 21227
3748343,0, 62264, 26165
3748352,1, 31841, 21227
3748346,0, 33902, 21856
3748343,1, 8842, 1868
3748362,0, 76479, 27446
3748352,0, 46366, 8719
3748345,0, 33902, 7291
3748346,0, 5439, 29590
3748362,0, 48054, 69868
3748343,1, 16987, 24450
3748352,1, 55093, 21227
3748343,1, 22840, 26165
3748343,1, 55236, 48594
3748345,0, 35331, 7291
3748343,1, 3348, 37741
3748346,0, 22840, 72281
3748362,0, 29094, 37194
3748343,1, 5439, 62264
3748345,0, 55093, 35331
3748363,0, 69790, 27446
3748343,2, 28616, 12971
3748352,1, 19929, 55236
3748363,1, 16987, 69868
3748345,0, 10842, 19929
3748342,2, 28616, 59899
3748343,0, 25639, 26165
3748362,4, 72281, 38000
3747469,0, 72281, 22822
3748346,0, 22840, 34125
3748343,1, 37461, 38000
3748352,1, 26165, 14975
3748343,0, 69790, 32204
3748345,0, 28616, 26165
3748363,1, 27446, 12971
3748343,0, 33902, 6632
3748352,0, 10052, 29590
3748362,0, 22840, 21856
3748346,0, 55093, 3071
3748352,0, 46366, 22822
3748363,1, 24369, 19354
3748345,1, 48054, 12971
3748343,1, 37844, 7727
3747469,0, 16987, 27790
3748358,1, 31722, 2134
3748363,0, 31722, 6632
3748343,0, 27446, 6632
3748362,0, 32204, 38000
3748346,0, 3071, 48594
3747469,0, 66730, 34119
3748352,1, 30582, 36583
3748343,1, 5439, 37416
3748343,1, 34119, 52438
3748363,1, 22840, 19929
3748356,0, 24369, 34125
3748362,4, 37416, 235
3748345,1, 35331, 30582
3748343,1, 30582, 69868
3748352,1, 46366, 25047
3748346,0, 5088, 12971
3748343,1, 48054, 8719
3748362,0, 6632, 19929
3748343,1, 27446, 38000
3748343,1, 27790, 21227
3748345,1, 28616, 8719
3748364,2, 34119, 10842
3748343,2, 27790, 55236
3748352,2, 31841, 7291
3748358,0, 3348, 48594
3748346,0, 37461, 33902
3748343,2, 26165, 9975
3748362,3, 8851, 24369
3748356,1, 16987, 31841
3748345,0, 30582, 8863
3748343,1, 7727, 26165
3748343,2, 34119, 9975
3748362,0, 1868, 8719
3748343,0, 66730, 16872
3748352,1, 37844, 7291
3748345,1, 19354, 38000
3748346,0, 31722, 29590
3748345,0, 10842, 29590
3748362,0, 66730, 48054
3748343,2, 7291, 8719
3748343,0, 19354, 46366
3748364,1, 16872, 5088
3748363,1, 31841, 3071
3748343,0, 16872, 46366
3748342,0, 69790, 30582
3748343,0, 46366, 52438
3748362,0, 35331, 1868
3748363,1, 30582, 59899
3748343,0, 36132, 26165
3748345,0, 35331, 38000
3748362,0, 235, 6632
3748346,0, 21227, 22840
3748345,0, 6632, 25047
3748352,2, 48054, 76075
3748343,1, 19354, 72281
3748363,2, 28616, 1868
3747469,1, 8863, 11068
3748343,2, 24369, 14975
3748345,1, 33902, 21856
3748363,0, 27446, 25047
3748343,2, 8719, 55236
3748362,0, 16872, 15357
3748356,4, 5439, 34119
3748364,1, 28437, 37461
3748343,1, 21856, 24450
3748352,1, 29094, 1868
3748342,3, 30582, 24369
3748343,1, 48054, 8863
3748362,0, 33902, 35331
3748363,1, 37844, 1868
3748346,0, 69790, 76075
3748345,0, 3071, 48594
3748343,2, 25639, 27446
3748362,0, 10842, 6632
3748363,0, 14251, 37194
3748343,1, 37844, 27446
3748352,1, 12476, 37194
3748345,0, 8851, 3071
3748343,2, 3071, 22822
3748343,0, 69790, 25047
3748345,0, 3348, 5088
3748343,1, 37844, 7291
3748343,1, 33088, 19354
3748362,2, 72281, 69868
3748352,1, 59899, 5088
3748358,2, 33088, 8863
3748345,4, 62264, 16872
3748346,0, 32204, 12476
3748362,0, 8851, 21227
3748364,2, 28616, 2134
3748352,1, 10052, 15357
3748362,5, 31722, 1868
3748343,2, 37485, 29590
3748346,0, 33088, 26165
3748345,0, 5439, 5088
3748343,1, 14251, 36583
3748362,0, 5439, 46366
3748345,0, 34125, 12476
3748343,2, 5439, 14251
3748362,0, 15357, 69868
3748343,1, 37741, 35331
3748364,2, 31722, 8719
3748343,1, 28616, 30582
3748356,3, 3348, 24450
3748345,2, 62264, 24450
3748358,0, 33902, 72281
3748346,0, 33088, 2134
3748342,5, 1868, 235
3748364,0, 30582, 26165
3748343,2, 1868, 15357
3748356,1, 26165, 52438
3748343,1, 8842, 19354
3748343,1, 3071, 5088
3748345,0, 24450, 11068
3748343,1, 37844, 11068
3748345,0, 69790, 37844
3748343,1, 12971, 24450
3748343,0, 33902, 29590
3748345,0, 33902, 55093
3748343,0, 31722, 26165
3748358,1, 48054, 27446
3748364,2, 27790, 7291
3748343,2, 25639, 22822
3748345,1, 1868, 11142
3748343,1, 34119, 14975
3748343,1, 62264, 36583
3748358,0, 62264, 29590
3748342,0, 22840, 6632
3748343,0, 9975, 34125
3748364,2, 10052, 34125
3747469,2, 14975, 55236
3748356,2, 32204, 12971
3748358,0, 3348, 69868
3748346,0, 19354, 25047
3748346,0, 46366, 27446
3748343,1, 21227, 15357
3748358,0, 66730, 37194
3748343,1, 31722, 22822
3748352,0, 19354, 21856
3748343,1, 48594, 36583
3748364,1, 235, 10052
3748343,1, 37416, 76075
3748346,0, 52438, 37194
3748343,1, 37844, 10842
3748343,0, 29590, 36583
3748352,1, 37844, 38000
3748343,1, 16987, 2134
3748364,0, 26165, 14975
3748343,1, 22840, 38000
3748343,1, 36132, 2134
3748343,1, 76479, 14975
3748343,1, 24369, 10842
3747469,0, 72281, 29590
3748346,2, 9975, 14975
3748343,0, 31722, 34125
3748352,1, 21227, 1868
3748364,2, 14251, 76075
3748343,1, 5439, 8842
3748342,1, 27446, 19929
3748343,0, 8842, 5088
3747469,0, 76075, 46366
3748354,1, 3071, 37194
3748343,1, 28437, 72281
3748343,1, 28437, 76075
3748346,0, 52438, 38000
3748343,2, 14975, 36583
3748352,1, 37461, 24450
3748343,1, 235, 36583
3748358,4, 35331, 21227
3748353,0, 3348, 35331
3747469,0, 5088, 11142
3748343,0, 24450, 25047
3748364,3, 7727, 8863
3748343,1, 21856, 9975
3748353,0, 37741, 59899
3748343,1, 34119, 24450
3748343,0, 26165, 19354
3748352,1, 19354, 5088
3748346,0, 24450, 34125
3747469,1, 28616, 24450
3748354,2, 35331, 69868
3748343,0, 33088, 30582
3748358,0, 33088, 48594
3748353,0, 33902, 14251
3748343,1, 28616, 7291
3748364,3, 55093, 3071
3748352,3, 1868, 7291
3748343,1, 5439, 48594
3747488,3, 48054, 12971
3748353,1, 3348, 33088
3747469,1, 36132, 8863
3748343,1, 5439, 59899
3748364,1, 55093, 31841
3747469,0, 55093, 22822
3748352,1, 34125, 69868
3748343,1, 21227, 22840
3748353,0, 24450, 25047
3748343,1, 27446, 12971
3748343,2, 30582, 2134
3748353,1, 26165, 69868
3748352,1, 34119, 12476
3748343,1, 28437, 19354
3748346,0, 36132, 21856
3748343,0, 14251, 34125
3748343,0, 69790, 46366
3748353,1, 21227, 48594
3748352,1, 69868, 37194
3748343,1, 29094, 48594
3748358,0, 7727, 8719
3748353,0, 14251, 15357
3748343,1, 12476, 36583
3748343,1, 22822, 19929
3748343,1, 59899, 36583
3747469,0, 72281, 8719
3748352,3, 37461, 19354
3748346,0, 33902, 8842
3748364,3, 24369, 12971
3748354,0, 24369, 19354
3748353,0, 1868, 32204
3748343,1, 31841, 5088
3747469,3, 31722, 19929
3748342,1, 32204, 19929
3748343,1, 21227, 36132
3748352,1, 10052, 21856
3748343,1, 29094, 24369
3748342,0, 59899, 38000
3748358,1, 48054, 34125
3748343,1, 33088, 37194
3747469,2, 37416, 11142
3748364,1, 37741, 69868
3748343,0, 48054, 29590
3748353,2, 32204, 15357
3748352,1, 10052, 8863
3748343,0, 59899, 55236
3748343,1, 33088, 48594
3748342,1, 1868, 2134
3748343,1, 33088, 25639
3748346,0, 37741, 21856
3748358,0, 34125, 19929
3748343,0, 3348, 59899
3748352,1, 76075, 26165
3747469,1, 37485, 21227
3748343,0, 10842, 34125
3748353,1, 30582, 48594
3748343,1, 37844, 19354
3748343,0, 21856, 25047
3748353,0, 30582, 11142
3748343,1, 37416, 21227
3748358,0, 28437, 46366
3748343,1, 28437, 62264
3748343,1, 34119, 62264
3748352,1, 22840, 21856
3748342,1, 16987, 14975
3748343,0, 16987, 22822
3748364,3, 33902, 27446
3748346,2, 31841, 12971
3748352,1, 59899, 12476
3748353,1, 36132, 7291
3748353,0, 27790, 46366
3748352,1, 76075, 12476
3748358,3, 8863, 22822
3748364,3, 16872, 24369
3748343,1, 29094, 14251
3748343,2, 8851, 24450
3748343,1, 32204, 24369
3748353,0, 69790, 52438
3748346,0, 10052, 9975
3748358,0, 3348, 33902
3748364,0, 31722, 46366
3748343,1, 31841, 19354
3748354,4, 8851, 8842
3748343,0, 66730, 25639
3748352,1, 33902, 59899
3748343,1, 37741, 16872
3748353,0, 16872, 72281
3748343,1, 26165, 19929
3748346,0, 3071, 15357
3748343,1, 15357, 12476
3748364,3, 76075, 8863
3748343,0, 15357, 25047
3748352,1, 21856, 24450
3748343,1, 19354, 24450
3748358,3, 37741, 21227
3748364,3, 10052, 36583
3748343,1, 34119, 19354
3748352,1, 69790, 32204
3748353,0, 14251, 21227
3748357,2, 7727, 11142
3748358,0, 10842, 8863
3748343,1, 37416, 10052
3748343,0, 5088, 46366
3748346,0, 30582, 11142
3748343,0, 27790, 6632
3748353,0, 37741, 10842
3748343,1, 33088, 27446
3748357,3, 37416, 1868
3748352,2, 59899, 55236
3748343,1, 27790, 32204
3748343,1, 27790, 1868
3748358,0, 59899, 11068
3748343,2, 69790, 3348
3748352,2, 37844, 21227
3748343,0, 5439, 6632
3748357,1, 28437, 37461
3748353,1, 31841, 59899
3748346,0, 28437, 11142
3748343,0, 19929, 55236
3748354,0, 28616, 25047
3748352,1, 37485, 59899
3748343,2, 14251, 11142
3748342,5, 33088, 15357
3748353,0, 59899, 7291
3748343,0, 66730, 30582
3748353,0, 10842, 29590
3748343,1, 28437, 22840
3748358,0, 7291, 12476
3748354,0, 24369, 6632
3748358,0, 46366, 48594
3748357,3, 25639, 22840
3748343,1, 33088, 31722
3748364,3, 36132, 2134
3748343,1, 3071, 11142
3748343,1, 37485, 37194
3748343,1, 62264, 10842
3748354,0, 5088, 52438
3748353,0, 5088, 27446
3748343,2, 12476, 38000
3748364,2, 14251, 9975
3748352,2, 37416, 69868
3748346,3, 37461, 37844
3748357,1, 5088, 15357
3748343,0, 48594, 25047
3748342,3, 26165, 3071
3748343,1, 5439, 34119
3748353,0, 76075, 36132
3748352,0, 55093, 25047
3748342,1, 55093, 59899
3748343,1, 34119, 37844
3748353,0, 37741, 25047
3748364,2, 8851, 24369
3747469,0, 16872, 5088
3748343,1, 34119, 3071
3748357,0, 62264, 76479
3748343,0, 22840, 46366
3748343,1, 8842, 48594
3748343,1, 25639, 69868
3748346,2, 16987, 26165
3748354,4, 55093, 5088
3748358,0, 8851, 22822
3748343,0, 34119, 34125
3748343,1, 37461, 15357
3748352,2, 8863, 9975
3748343,1, 29094, 2134
3748364,3, 52438, 24450
3748353,0, 37485, 7291
3748343,2, 37416, 55236
3747469,0, 66730, 26165
3748346,0, 46366, 6632
3748343,1, 16987, 9975
3748343,1, 8851, 36583
3748343,1, 28437, 16872
3748353,2, 36132, 22822
3748352,2, 5439, 37741
3747469,1, 33088, 8719
3748343,2, 1868, 7727
3748343,0, 55093, 8719
3748364,0, 16987, 32204
3748343,1, 37461, 36132
3748343,1, 33088, 235
3748343,0, 46366, 11142
3748343,0, 8842, 76479
3748343,0, 66730, 55236
3748343,1, 7727, 37194
3748343,0, 29590, 37194
3748346,1, 28616, 24450
3748343,1, 16872, 10052
3748352,1, 2134, 48594
3748364,3, 3348, 1868
3748343,0, 21227, 5088
3748358,2, 21856, 38000
3748343,1, 72281, 48594
3748343,0, 7727, 34125
3748343,0, 66730, 76479
3748343,1, 37461, 37194
3748346,0, 48054, 12476
3748343,1, 37741, 11142
3748343,1, 21227, 72281
3747469,2, 27790, 25639
3748353,3, 8842, 7291
3748343,1, 5439, 27446
3748343,1, 34119, 69868
3748352,3, 24450, 11142
3748343,2, 8719, 25047
3748343,0, 59899, 21856
3748353,0, 7727, 69868
3748343,0, 59899, 19354
3747469,0, 26165, 19354
3748342,2, 30582, 14975
3748346,1, 34119, 1868
3748343,1, 31841, 14975
3748352,0, 9975, 48594
3748343,1, 37461, 14251
3748364,1, 15357, 36583
3748343,1, 8851, 7727
3748353,0, 16987, 12476
3748343,1, 35331, 8719
3748343,1, 22840, 55236
3748364,0, 46366, 11068
3748343,1, 36132, 19929
3748352,1, 31841, 76479
3748343,0, 69790, 37844
3748346,0, 19354, 21856
3748343,0, 69790, 37485
3748343,1, 21227, 48594
3747469,2, 22840, 9975
3748343,0, 62264, 46366
3748353,0, 28616, 37194
3748343,1, 33088, 72281
3747488,1, 37461, 6632
3748343,0, 72281, 34125
3748342,1, 30582, 52438
3748343,0, 37416, 8863
3748346,0, 37741, 30582
3748364,4, 16872, 14975
3748343,1, 21227, 235
3748353,1, 76479, 48594
3748343,0, 33088, 24369
3748342,3, 31841, 52438
3748343,1, 5439, 9975
3748358,2, 5439, 14975
3748343,1, 2134, 19929
3748343,1, 35331, 27790
3748346,0, 5088, 19929
3748343,1, 33088, 34125
3748343,1, 3348, 3071
3748353,2, 25639, 7727
3748343,0, 69790, 24369
3748343,0, 26165, 36583
3748358,3, 76075, 21227
3748343,1, 28437, 7291
3748343,1, 28437, 9975
3748346,0, 32204, 25047
3747469,1, 37485, 8851
3748343,1, 16987, 8842
3748353,0, 16987, 12971
3748343,1, 36132, 69868
3748353,0, 76479, 12971
3748362,0, 8851, 19354
3748342,1, 34119, 3071
3748343,2, 5439, 24450
3748342,0, 52438, 12476
3748343,1, 33902, 11068
3748353,0, 37844, 26165
3748362,0, 21227, 22822
3748343,1, 48054, 37416
3748343,1, 29094, 12476
3748353,0, 37844, 25047
3748343,1, 37485, 25639
3748343,1, 8851, 14251
3748346,0, 8851, 11142
3748354,0, 1868, 34125
3748342,0, 19354, 19929
3748362,0, 29094, 76075
3748358,1, 25639, 3071
3748343,1, 28437, 3348
3748343,1, 28437, 28616
3748357,0, 66730, 12476
3747469,0, 36132, 25047
3748364,0, 35331, 26165
3748343,1, 37416, 21856
3748362,0, 28437, 36583
3748343,1, 22822, 11142
3748346,0, 34119, 8842
3748343,1, 10052, 19929
3748364,1, 7291, 24450
3748343,0, 28437, 5088
3748353,2, 14975, 11142
3748364,0, 46366, 24450
3748362,0, 14975, 48594
